Player,Position,Games Played,Solo Tackles,Asst Tackles,Total Tackles,Tackles Per Game,Total Sacks,Sacks Per Game,Forced Fumbles,Fumbles Recovered,Passes Defended,Int,Int Ret Yds,Yds Per Int,Int Ret TDs
Shea McClellin,RLB,12,24,12,36,3.0,1.0,0.08,0.0,0.0,1.0,0.0,0.0,0.0,0
Shelby Harris,DE,31,47,36,83,2.68,3.5,0.11,0.0,0.0,8.0,1.0,0.0,0.0,0
Shelby Harris,LDE,43,70,45,115,2.67,14.0,0.33,2.0,0.0,19.0,0.0,0.0,0.0,0
Shelby Harris,RDE,16,24,25,49,3.06,6.0,0.38,1.0,0.0,2.0,0.0,0.0,0.0,0
Sheldon Rankins,DT,15,25,18,43,2.87,3.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0
Sheldon Rankins,LDT,32,42,24,66,2.06,10.0,0.31,2.0,0.0,2.0,1.0,27.0,27.0,0
Sheldon Richardson,LDT,32,61,52,113,3.53,9.0,0.28,1.0,0.0,3.0,0.0,0.0,0.0,0
Sheldon Richardson,LOLB,26,58,39,97,3.73,6.5,0.25,3.0,2.0,4.0,0.0,0.0,0.0,0
Sheldon Richardson,RDE,32,84,61,145,4.53,11.5,0.36,2.0,1.0,2.0,0.0,0.0,0.0,0
Sheldon Richardson,RDT,31,70,36,106,3.42,4.0,0.13,4.0,2.0,5.0,1.0,5.0,5.0,0
Sheldon Richardson,RDT/RDE,17,24,15,39,2.29,2.5,0.15,1.0,1.0,4.0,0.0,0.0,0.0,0
Sheldrick Redwine,DB,15,19,8,27,1.8,0.5,0.03,0.0,0.0,1.0,1.0,8.0,8.0,0
Sheldrick Redwine,FS,12,28,14,42,3.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0
Sherrick McManis,DB,31,47,8,55,1.77,1.0,0.03,0.0,0.0,4.0,1.0,0.0,0.0,0
Shiloh Keo,FS,16,52,11,63,3.94,0.0,0.0,0.0,0.0,6.0,1.0,4.0,4.0,0
Shy Tuttle,DT,30,43,34,77,2.57,2.0,0.07,0.0,0.0,7.0,0.0,0.0,0.0,0
Shy Tuttle,LDT,17,17,31,48,2.82,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0
Sidney Jones,DB,21,40,8,48,2.29,0.0,0.0,0.0,0.0,10.0,2.0,4.0,2.0,0
Sidney Jones,LCB,16,45,21,66,4.12,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0
Sidney Jones,RCB,9,21,5,26,2.89,0.0,0.0,1.0,0.0,9.0,2.0,1.0,0.5,0
Sio Moore,LLB,11,67,23,90,8.18,3.0,0.27,1.0,0.0,1.0,0.0,0.0,0.0,0
Sio Moore,RLB,15,38,12,50,3.33,4.5,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0
Sione Takitaki,LB,12,36,35,71,5.92,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0
Sione Takitaki,RLB,30,62,49,111,3.7,1.0,0.03,1.0,1.0,1.0,1.0,50.0,50.0,1
Siran Neal,DB,32,44,15,59,1.84,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0
Solomon Thomas,DE,17,17,17,34,2.0,3.5,0.21,2.0,0.0,2.0,0.0,0.0,0.0,0
Solomon Thomas,LDE,16,24,7,31,1.94,1.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0
Solomon Thomas,RDE,14,34,7,41,2.93,3.0,0.21,0.0,1.0,0.0,0.0,0.0,0.0,0
Spencer Paysinger,LB,15,42,17,59,3.93,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0
Spencer Paysinger,RLB,16,65,9,74,4.62,1.0,0.06,0.0,1.0,1.0,0.0,0.0,0.0,0
Stacy McGee,LDE,16,24,20,44,2.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Star Lotulelei,RDT,30,50,18,68,2.27,5.0,0.17,0.0,0.0,1.0,0.0,0.0,0.0,0
Stephen Nicholas,LB,14,21,14,35,2.5,1.0,0.07,1.0,0.0,1.0,0.0,0.0,0.0,0
Stephen Paea,RDT,16,24,9,33,2.06,6.0,0.38,2.0,0.0,2.0,0.0,0.0,0.0,0
Stephen Tulloch,MLB,32,167,75,242,7.56,4.5,0.14,1.0,2.0,4.0,1.0,0.0,0.0,0
Stephen Weatherly,RDE,16,23,12,35,2.19,3.0,0.19,1.0,0.0,1.0,0.0,0.0,0.0,0
Stephon Gilmore,CB,16,53,13,66,4.12,0.0,0.0,0.0,0.0,11.0,2.0,31.0,15.5,0
Stephon Gilmore,RCB,108,307,43,350,3.24,1.0,0.01,4.0,3.0,98.0,24.0,429.0,17.88,2
Stephon Tuitt,DE,15,33,12,45,3.0,11.0,0.73,2.0,0.0,3.0,0.0,0.0,0.0,0
Stephon Tuitt,RDE,60,132,52,184,3.07,22.5,0.38,3.0,0.0,10.0,1.0,3.0,3.0,0
Stephone Anthony,MLB,16,70,42,112,7.0,1.0,0.06,2.0,1.0,5.0,1.0,5.0,5.0,0
Sterling Moore,DB,16,35,11,46,2.88,0.0,0.0,1.0,2.0,12.0,0.0,0.0,0.0,0
Sterling Moore,LCB,16,37,8,45,2.81,0.0,0.0,3.0,0.0,6.0,1.0,18.0,18.0,0
Sterling Moore,RCB,13,44,12,56,4.31,0.0,0.0,0.0,0.0,13.0,2.0,8.0,4.0,0
Steve Gregory,SS,14,50,29,79,5.64,1.0,0.07,0.0,0.0,3.0,0.0,0.0,0.0,0
Steve McLendon,DT/NT,15,15,16,31,2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Steve McLendon,LDT,16,21,15,36,2.25,2.5,0.16,0.0,1.0,0.0,0.0,0.0,0.0,0
Steve McLendon,NT,57,91,50,141,2.47,5.0,0.09,2.0,0.0,1.0,0.0,0.0,0.0,0
Steve Williams,DB,19,35,3,38,2.0,1.0,0.05,2.0,1.0,7.0,2.0,6.0,3.0,0
Steven Johnson,MLB,14,21,11,32,2.29,0.5,0.04,0.0,1.0,0.0,0.0,0.0,0.0,0
Steven Means,LDE,16,21,17,38,2.38,3.0,0.19,2.0,0.0,0.0,0.0,0.0,0.0,0
Steven Means,LOLB,14,24,19,43,3.07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
Steven Nelson,DB,15,39,13,52,3.47,1.0,0.07,1.0,0.0,7.0,1.0,33.0,33.0,0
Steven Nelson,LCB,16,34,16,50,3.12,0.0,0.0,0.0,0.0,7.0,1.0,4.0,4.0,0
Steven Nelson,RCB,70,245,38,283,4.04,0.0,0.0,1.0,4.0,52.0,7.0,89.0,12.71,0
Steven Terrell,FS,16,17,10,27,1.69,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
Stevie Brown,FS,16,30,8,38,2.38,1.0,0.06,0.0,0.0,1.0,0.0,0.0,0.0,0
Su'a Cravens,LB,11,24,10,34,3.09,1.0,0.09,0.0,0.0,5.0,1.0,2.0,2.0,0
Sylvester Williams,LDT,16,17,4,21,1.31,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Sylvester Williams,NT,31,38,16,54,1.74,3.5,0.11,0.0,0.0,1.0,0.0,0.0,0.0,0
T.J. Carrie,DB,55,105,19,124,2.25,0.0,0.0,2.0,5.0,22.0,4.0,89.0,22.25,1
T.J. Carrie,FS/RCB,15,42,10,52,3.47,0.0,0.0,1.0,0.0,9.0,1.0,2.0,2.0,0
T.J. Carrie,LCB,16,40,12,52,3.25,1.0,0.06,1.0,1.0,4.0,1.0,0.0,0.0,0
T.J. Carrie,RCB,32,128,30,158,4.94,1.0,0.03,2.0,3.0,17.0,1.0,0.0,0.0,0
T.J. Edwards,LB,33,114,75,189,5.73,2.0,0.06,0.0,1.0,7.0,0.0,0.0,0.0,0
T.J. Edwards,MLB,28,101,99,200,7.14,3.0,0.11,2.0,1.0,6.0,2.0,14.0,7.0,0
T.J. Green,DB,15,32,11,43,2.87,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0
T.J. Green,FS,16,31,14,45,2.81,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
T.J. McDonald,FS,38,178,57,235,6.18,2.0,0.05,0.0,2.0,14.0,5.0,68.0,13.6,0
T.J. McDonald,SS,37,134,46,180,4.86,3.0,0.08,1.0,1.0,11.0,3.0,-2.0,-0.67,0
T.J. Ward,DB,12,31,12,43,3.58,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0
T.J. Ward,SS,57,254,80,334,5.86,6.5,0.11,5.0,3.0,24.0,5.0,135.0,27.0,1
T.J. Watt,LB,10,27,12,39,3.9,5.5,0.55,1.0,0.0,5.0,2.0,0.0,0.0,0
T.J. Watt,LOLB,62,176,64,240,3.87,65.0,1.05,21.0,7.0,25.0,3.0,7.0,2.33,0
T.J. Watt,ROLB,15,40,14,54,3.6,7.0,0.47,1.0,0.0,7.0,1.0,17.0,17.0,0
Tae Crowder,LB,13,26,19,45,3.46,1.0,0.08,1.0,0.0,1.0,0.0,0.0,0.0,0
Tae Crowder,RILB,28,98,89,187,6.68,1.0,0.04,1.0,1.0,7.0,2.0,26.0,13.0,0
Tae Davis,LB,14,26,7,33,2.36,2.0,0.14,0.0,0.0,1.0,0.0,0.0,0.0,0
Tahir Whitehead,LLB,48,197,72,269,5.6,3.0,0.06,0.0,5.0,9.0,2.0,44.0,22.0,0
Tahir Whitehead,MLB,45,189,80,269,5.98,0.0,0.0,0.0,1.0,11.0,3.0,2.0,0.67,0
Tahir Whitehead,RLB,16,89,37,126,7.88,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0
Takkarist McKinley,LDE,14,18,11,29,2.07,3.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0
Talanoa Hufanga,DB,15,24,8,32,2.13,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0
Talanoa Hufanga,S,17,66,31,97,5.71,2.0,0.12,2.0,0.0,9.0,4.0,61.0,15.25,1
Tamba Hali,DE,16,24,10,34,2.12,3.5,0.22,0.0,1.0,0.0,0.0,0.0,0.0,0
Tamba Hali,ROLB,46,125,28,153,3.33,23.5,0.51,10.0,3.0,2.0,1.0,10.0,10.0,1
Tank Carradine,DE,9,16,1,17,1.89,3.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0
Tanner Vallejo,LB,46,57,33,90,1.96,1.0,0.02,2.0,0.0,1.0,0.0,0.0,0.0,0
Tanoh Kpassagnon,LDE,32,41,16,57,1.78,5.0,0.16,1.0,1.0,5.0,0.0,0.0,0.0,0
Tarell Basham,DE,16,18,15,33,2.06,2.0,0.12,0.0,1.0,6.0,1.0,1.0,1.0,0
Tarell Basham,LDE,17,21,18,39,2.29,3.5,0.21,1.0,1.0,0.0,0.0,0.0,0.0,0
Tarell Basham,LOLB,16,19,17,36,2.25,3.5,0.22,3.0,0.0,1.0,0.0,0.0,0.0,0
Tarell Brown,RCB,27,76,11,87,3.22,0.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,0
Tariq Woolen,CB,17,46,17,63,3.71,0.0,0.0,0.0,3.0,16.0,6.0,47.0,7.83,1
Taron Johnson,CB,16,67,23,90,5.62,0.0,0.0,0.0,1.0,9.0,1.0,2.0,2.0,0
Taron Johnson,DB,39,143,43,186,4.77,3.0,0.08,3.0,0.0,15.0,2.0,51.0,25.5,1
Taron Johnson,RLB,16,53,23,76,4.75,3.0,0.19,1.0,0.0,7.0,1.0,4.0,4.0,0
Tarvarius Moore,DB,32,36,12,48,1.5,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0
Tarvarius Moore,SS,16,37,15,52,3.25,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0
Tashaun Gipson,FS,72,211,91,302,4.19,0.0,0.0,1.0,0.0,31.0,15.0,339.0,22.6,2
Tashaun Gipson,S,17,43,18,61,3.59,0.5,0.03,0.0,0.0,8.0,5.0,141.0,28.2,0
Tashaun Gipson,SS,58,171,57,228,3.93,1.0,0.02,0.0,3.0,25.0,11.0,229.0,20.82,1
Taven Bryan,RDT,16,18,15,33,2.06,2.0,0.12,1.0,0.0,1.0,0.0,0.0,0.0,0
Tavierre Thomas,DB,43,103,54,157,3.65,1.0,0.02,4.0,1.0,5.0,2.0,48.0,24.0,1
Tavon Wilson,DB,46,72,12,84,1.83,1.0,0.02,0.0,1.0,3.0,0.0,0.0,0.0,0
Tavon Wilson,SS,41,185,57,242,5.9,4.0,0.1,1.0,4.0,9.0,3.0,46.0,15.33,0
Tavon Young,DB,32,65,7,72,2.25,4.0,0.12,0.0,2.0,8.0,2.0,0.0,0.0,0
Tavon Young,LCB,16,44,9,53,3.31,0.0,0.0,0.0,1.0,8.0,2.0,22.0,11.0,0
Taylor Mays,FS,14,18,8,26,1.86,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0
Taylor Rapp,DB,16,58,34,92,5.75,0.0,0.0,0.0,1.0,6.0,2.0,18.0,9.0,0
Taylor Rapp,FS,17,64,30,94,5.53,1.5,0.09,0.0,1.0,6.0,4.0,31.0,7.75,0
Taylor Rapp,SS,24,94,50,144,6.0,0.0,0.0,1.0,1.0,11.0,3.0,54.0,18.0,1
Teair Tart,DT,16,20,14,34,2.12,1.5,0.09,0.0,1.0,6.0,1.0,0.0,0.0,0
Tedric Thompson,FS,14,41,16,57,4.07,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0
Teez Tabor,DB,12,24,4,28,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Telvin Smith,LLB,60,374,109,483,8.05,5.5,0.09,4.0,4.0,22.0,8.0,115.0,14.38,3
Telvin Smith,RLB,16,72,32,104,6.5,2.0,0.12,1.0,2.0,4.0,1.0,15.0,15.0,0
Tenny Palepoi,DT,15,20,4,24,1.6,1.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0
Terence Garvin,LB,15,16,9,25,1.67,1.0,0.07,1.0,0.0,1.0,0.0,0.0,0.0,0
Terence Newman,DB,16,25,10,35,2.19,0.0,0.0,0.0,0.0,5.0,1.0,3.0,3.0,0
Terence Newman,LCB,57,178,46,224,3.93,0.0,0.0,0.0,1.0,45.0,7.0,15.0,2.14,0
Terez Hall,MLB,8,33,17,50,6.25,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0
Terrance Knighton,NT,15,17,12,29,1.93,1.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0
Terrance Knighton,RDT,32,36,25,61,1.91,5.0,0.16,0.0,1.0,4.0,1.0,2.0,2.0,0
Terrance Mitchell,DB,33,65,14,79,2.39,0.0,0.0,1.0,0.0,13.0,2.0,29.0,14.5,0
Terrance Mitchell,RCB,53,181,35,216,4.08,0.0,0.0,8.0,1.0,47.0,6.0,62.0,10.33,0
Terrell Edmunds,S,15,41,29,70,4.67,2.0,0.13,0.0,0.0,5.0,0.0,0.0,0.0,0
Terrell Edmunds,SS,64,235,105,340,5.31,3.0,0.05,0.0,1.0,21.0,5.0,61.0,12.2,0
Terrell McClain,DT,12,17,3,20,1.67,2.0,0.17,0.0,1.0,0.0,0.0,0.0,0.0,0
Terrell McClain,LDT,15,21,19,40,2.67,2.5,0.17,2.0,0.0,0.0,0.0,0.0,0.0,0
Terrell Suggs,LB/ROLB,15,24,16,40,2.67,6.5,0.43,4.0,1.0,0.0,0.0,0.0,0.0,0
Terrell Suggs,LOLB,79,173,86,259,3.28,48.0,0.61,8.0,3.0,15.0,0.0,0.0,0.0,0
Terrell Thomas,DB,16,58,9,67,4.19,1.0,0.06,1.0,0.0,7.0,1.0,65.0,65.0,0
Terrence Brooks,DB,51,64,23,87,1.71,0.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0
Tevaughn Campbell,DB,14,16,6,22,1.57,0.0,0.0,1.0,0.0,3.0,1.0,6.0,6.0,1
Tevaughn Campbell,RCB,16,31,9,40,2.5,0.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,0
Thomas Davis,LLB,32,150,85,235,7.34,5.0,0.16,1.0,0.0,9.0,2.0,-2.0,-1.0,0
Thomas Davis,RLB,74,312,154,466,6.3,13.0,0.18,7.0,7.0,20.0,7.0,57.0,8.14,0
Thomas DeCoud,FS,30,78,36,114,3.8,0.0,0.0,0.0,1.0,5.0,1.0,35.0,35.0,0
Thomas Keiser,LB,12,17,4,21,1.75,4.5,0.38,0.0,0.0,2.0,1.0,6.0,6.0,0
Tim Jennings,LCB,32,87,22,109,3.41,0.0,0.0,3.0,2.0,20.0,4.0,111.0,27.75,2
Timmy Jernigan,LDE,31,34,34,68,2.19,9.0,0.29,0.0,1.0,3.0,1.0,0.0,0.0,0
Timmy Jernigan,LDT,15,16,13,29,1.93,2.5,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0
Todd Davis,LB,11,16,19,35,3.18,1.0,0.09,0.0,0.0,2.0,0.0,0.0,0.0,0
Todd Davis,LILB,16,80,34,114,7.12,0.5,0.03,0.0,0.0,7.0,1.0,20.0,20.0,1
Todd Davis,RILB,28,126,90,216,7.71,1.0,0.04,0.0,0.0,1.0,0.0,0.0,0.0,0
Todd Davis,ROLB/LILB,16,64,33,97,6.06,0.5,0.03,1.0,1.0,3.0,0.0,0.0,0.0,0
Tom Johnson,DT,14,17,7,24,1.71,4.5,0.32,0.0,2.0,0.0,0.0,0.0,0.0,0
Tom Johnson,LDT,32,42,26,68,2.12,7.5,0.23,0.0,0.0,1.0,0.0,0.0,0.0,0
Tommy Kelly,RDE,16,23,11,34,2.12,1.0,0.06,0.0,0.0,2.0,0.0,0.0,0.0,0
Tony Brown,DB,11,30,4,34,3.09,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0
Tony Fields,LB,17,29,19,48,2.82,0.0,0.0,1.0,1.0,1.0,1.0,16.0,16.0,1
Tony Jefferson,DB,32,77,25,102,3.19,2.0,0.06,3.0,1.0,5.0,2.0,26.0,13.0,1
Tony Jefferson,S,9,16,7,23,2.56,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Tony Jefferson,SS,61,257,71,328,5.38,6.5,0.11,5.0,3.0,14.0,2.0,28.0,14.0,0
Tony Jerod-Eddie,DE,15,21,7,28,1.87,0.0,0.0,0.0,1.0,2.0,1.0,6.0,6.0,0
Tony Lippett,RCB,16,45,22,67,4.19,0.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0
Tony McDaniel,LDT,16,23,30,53,3.31,2.0,0.12,0.0,1.0,1.0,0.0,0.0,0.0,0
Tony McDaniel,RDT,16,20,23,43,2.69,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0
Tony McRae,DB,16,17,5,22,1.38,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Torry McTyer,DB,15,22,8,30,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0
Tourek Williams,LB,15,18,3,21,1.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Tracy Howard,DB,15,15,5,20,1.33,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Tracy Porter,LCB,30,79,4,83,2.77,0.0,0.0,2.0,0.0,21.0,3.0,30.0,10.0,0
Tracy Porter,RCB,16,53,14,67,4.19,1.5,0.09,0.0,0.0,12.0,2.0,44.0,22.0,1
Tracy Walker,DB,16,18,3,21,1.31,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0
Tracy Walker,FS,13,82,21,103,7.92,0.0,0.0,1.0,0.0,8.0,1.0,0.0,0.0,0
Tracy Walker,SS,30,138,57,195,6.5,2.0,0.07,0.0,0.0,10.0,1.0,5.0,5.0,0
Trae Waynes,DB,30,68,12,80,2.67,0.0,0.0,0.0,0.0,15.0,3.0,4.0,1.33,0
Trae Waynes,LCB,44,147,20,167,3.8,1.0,0.02,2.0,1.0,27.0,4.0,45.0,11.25,0
Tramaine Brock,DB/RCB,14,45,5,50,3.57,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0
Tramaine Brock,LCB,31,94,18,112,3.61,0.0,0.0,1.0,0.0,25.0,4.0,65.0,16.25,0
Tramaine Brock,RCB,28,54,6,60,2.14,0.0,0.0,0.0,0.0,19.0,5.0,82.0,16.4,1
Tramon Williams,DB,16,29,10,39,2.44,0.0,0.0,1.0,2.0,8.0,2.0,-4.0,-2.0,0
Tramon Williams,LCB,44,150,40,190,4.32,2.5,0.06,2.0,4.0,29.0,7.0,12.0,1.71,0
Tramon Williams,RCB,28,94,16,110,3.93,0.0,0.0,0.0,1.0,22.0,3.0,14.0,4.67,0
Tramon Williams,SS/LCB,16,40,14,54,3.38,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0
Travin Howard,LB,16,19,3,22,1.38,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0
Travis Lewis,LB,15,18,3,21,1.4,1.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0
Travon Walker,OLB,15,24,25,49,3.27,3.5,0.23,1.0,0.0,2.0,1.0,9.0,9.0,0
Trayvon Mullen,LCB,5,17,3,20,4.0,0.0,0.0,0.0,0.0,4.0,1.0,15.0,15.0,0
Trayvon Mullen,LCB/RCB,16,56,8,64,4.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,0.0,0
Trayvon Mullen,RCB,16,42,8,50,3.12,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0
Tre Avery,CB,14,23,6,29,2.07,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0
Tre Boston,DB,30,87,21,108,3.6,0.0,0.0,1.0,1.0,9.0,3.0,9.0,3.0,0
Tre Boston,FS,74,226,95,321,4.34,3.0,0.04,1.0,2.0,33.0,12.0,182.0,15.17,1
Tre Flowers,CB,15,20,7,27,1.8,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0
Tre Flowers,DB,16,29,10,39,2.44,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
Tre Flowers,RCB,42,157,39,196,4.67,2.0,0.05,5.0,3.0,16.0,3.0,0.0,0.0,0
Tre Herndon,CB,15,27,9,36,2.4,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0
Tre Herndon,LCB,32,106,25,131,4.09,1.0,0.03,0.0,0.0,18.0,3.0,0.0,0.0,0
Tre Norwood,DB,32,49,12,61,1.91,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0
Tre'Davious White,CB,6,16,4,20,3.33,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0
Tre'Davious White,LCB,43,124,40,164,3.81,0.5,0.01,2.0,3.0,32.0,7.0,123.0,17.57,0
Tre'Davious White,LCB/RCB,14,44,13,57,4.07,1.5,0.11,1.0,2.0,11.0,3.0,28.0,9.33,0
Tre'Davious White,RCB/LCB,15,48,10,58,3.87,1.0,0.07,2.0,0.0,17.0,6.0,57.0,9.5,0
Tre'von Moehrig,FS,17,36,19,55,3.24,0.0,0.0,0.0,0.0,6.0,1.0,35.0,35.0,0
Tre'von Moehrig,S,15,37,18,55,3.67,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0
Tremaine Edmunds,LB,13,66,36,102,7.85,1.0,0.08,0.0,0.0,7.0,1.0,4.0,4.0,0
Tremaine Edmunds,MLB,61,293,170,463,7.59,5.5,0.09,2.0,0.0,28.0,4.0,23.0,5.75,0
Tremon Smith,DB,34,32,11,43,1.26,0.0,0.0,3.0,1.0,4.0,2.0,33.0,16.5,0
Trent Cole,RLB,14,20,12,32,2.29,3.0,0.21,2.0,0.0,3.0,0.0,0.0,0.0,0
Trent Cole,ROLB,31,84,24,108,3.48,14.5,0.47,6.0,0.0,3.0,0.0,0.0,0.0,0
Trent Harris,DT,11,16,6,22,2.0,1.5,0.14,1.0,0.0,0.0,0.0,0.0,0.0,0
Trent McDuffie,CB,11,28,16,44,4.0,1.0,0.09,1.0,0.0,7.0,0.0,0.0,0.0,0
Trent Murphy,LB,16,29,18,47,2.94,9.0,0.56,3.0,1.0,1.0,0.0,0.0,0.0,0
Trent Murphy,LDE,26,39,16,55,2.12,7.0,0.27,2.0,2.0,3.0,1.0,0.0,0.0,0
Trent Murphy,ROLB,15,22,10,32,2.13,2.5,0.17,2.0,1.0,1.0,0.0,0.0,0.0,0
Trent Robinson,DB,15,19,8,27,1.8,0.0,0.0,0.0,1.0,1.0,1.0,14.0,14.0,0
Trent Robinson,SS,9,34,18,52,5.78,0.0,0.0,0.0,0.0,1.0,1.0,8.0,8.0,0
Trevin Wade,DB,32,67,11,78,2.44,0.0,0.0,1.0,4.0,9.0,0.0,0.0,0.0,0
Trevis Gipson,DL,17,17,14,31,1.82,3.0,0.18,0.0,0.0,3.0,0.0,0.0,0.0,0
Trevis Gipson,LOLB,16,23,16,39,2.44,7.0,0.44,5.0,1.0,2.0,0.0,0.0,0.0,0
Trevon Coley,LDT,15,24,17,41,2.73,2.0,0.13,0.0,1.0,2.0,0.0,0.0,0.0,0
Trevon Coley,RDT,16,17,22,39,2.44,0.5,0.03,0.0,1.0,0.0,0.0,0.0,0.0,0
Trevon Diggs,CB,17,50,9,59,3.47,0.0,0.0,0.0,1.0,14.0,3.0,10.0,3.33,0
Trevon Diggs,LCB,16,43,9,52,3.25,0.0,0.0,0.0,0.0,21.0,11.0,142.0,12.91,2
Trevon Diggs,RCB,12,49,9,58,4.83,1.0,0.08,1.0,0.0,14.0,3.0,43.0,14.33,0
Trevor Williams,LCB,21,45,9,54,2.57,0.0,0.0,0.0,1.0,9.0,1.0,86.0,86.0,0
Trevor Williams,RCB,16,48,8,56,3.5,0.0,0.0,0.0,0.0,13.0,2.0,28.0,14.0,0
Trey Flowers,LDE,30,65,43,108,3.6,14.5,0.48,5.0,0.0,2.0,0.0,0.0,0.0,0
Trey Flowers,RDE,30,68,39,107,3.57,13.5,0.45,2.0,2.0,4.0,0.0,0.0,0.0,0
Trey Hendrickson,DE,15,22,10,32,2.13,8.0,0.53,3.0,0.0,3.0,0.0,0.0,0.0,0
Trey Hendrickson,RDE,31,43,16,59,1.9,27.5,0.89,4.0,0.0,1.0,0.0,0.0,0.0,0
Trey Marshall,DB,16,19,6,25,1.56,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0
Troy Andersen,LB,17,40,29,69,4.06,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
Troy Apke,DB,15,18,8,26,1.73,0.0,0.0,0.0,0.0,2.0,1.0,33.0,33.0,0
Troy Apke,FS,16,25,10,35,2.19,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0
Troy Hill,CB,12,45,22,67,5.58,0.0,0.0,0.0,0.0,4.0,1.0,5.0,5.0,0
Troy Hill,DB,36,85,22,107,2.97,2.0,0.06,0.0,1.0,7.0,0.0,0.0,0.0,0
Troy Hill,LCB,30,87,33,120,4.0,1.0,0.03,1.0,2.0,18.0,5.0,125.0,25.0,2
Troy Hill,RCB,16,29,5,34,2.12,0.0,0.0,0.0,0.0,5.0,2.0,7.0,3.5,0
Troy Polamalu,SS,28,90,40,130,4.64,2.0,0.07,6.0,2.0,12.0,2.0,36.0,18.0,1
Troy Pride Jr.,RCB,14,27,15,42,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0
Troy Reeder,LB,16,36,22,58,3.62,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0
Troy Reeder,LILB,16,53,28,81,5.06,3.0,0.19,0.0,0.0,2.0,0.0,0.0,0.0,0
Troy Reeder,LLB,17,48,43,91,5.35,2.0,0.12,0.0,0.0,6.0,2.0,2.0,1.0,0
Trumaine Johnson,LCB,86,310,51,361,4.2,0.0,0.0,3.0,4.0,66.0,21.0,321.0,15.29,4
