Player,Position,Games Played,Solo Tackles,Asst Tackles,Total Tackles,Tackles Per Game,Solo Sack,Asst Sack,Sack Yds,Total Sacks,Sacks Per Game,Forced Fumbles,Forced Fumbles Per Game,Fumbles Recovered,Passes Defended,Int,Int Ret Yds,Int Ret TDs,Yds Per Int
Bentlee Sanders,DB,12,66,16,82,6.83,0.0,0.0,0.0,0.0,0.0,3.0,0.25,0.0,0.0,5.0,34.0,1.0,6.8
Bernard Williams,DB,11,44,30,74,6.73,0.0,0.0,0.0,0.0,0.0,3.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0
Bill Dillard,DB,9,34,33,67,7.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Billy Bowman,DB,11,37,23,60,5.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,3.67
Billy Caughell,LB,10,25,49,74,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bishop Neal,LB,11,45,34,79,7.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blair Brown,LB,14,71,57,128,9.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blaise Brown,DB,11,41,42,83,7.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blake Adams,LB,12,20,46,66,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blake Bean,LB,10,25,31,56,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blake Carroll,LB,23,100,63,163,7.09,5.0,1.0,30.0,5.5,0.42,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Blake Cashman,LB,12,62,42,104,8.67,7.0,1.0,36.0,7.5,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blake Childress,LB,12,51,38,89,7.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Blake Conner,DB,11,43,34,77,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,2.5
Blake Dees,LB,11,61,41,102,9.27,0.0,0.0,0.0,0.0,0.0,3.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0
Blake Gallagher,LB,35,162,137,299,8.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,40.0,0.0,13.33
Blake Leake,LB,21,71,75,146,6.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blake Lynch,DB,14,44,24,68,4.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blake Martinez,LB,27,128,114,242,8.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.67
Blake Slaughter,LB,13,72,38,110,8.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blaze Alldredge,LB,43,168,135,303,7.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,14.0
Bo Bower,LB,26,84,97,181,6.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bob Quilico,DB,19,70,55,125,6.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
Bobby Ellis,LB,12,30,41,71,5.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bobby Jones,LB,13,59,48,107,8.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bobby Okereke,LB,27,100,92,192,7.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bobby Roundtree,DL,12,36,30,66,5.5,7.0,1.0,43.0,7.5,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bobby Wilson,LB,13,55,45,100,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bolu Onifade,DB,11,52,24,76,6.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boomer Mays,LB,28,119,77,196,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brad Daly,DL,12,36,32,68,5.67,14.0,0.0,69.0,14.0,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brad Hawkins,DB,17,55,37,92,5.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brad Johnson,LB,13,41,33,74,5.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brad Koenig,DB,24,126,77,203,8.46,5.0,0.0,31.0,5.0,0.42,4.0,0.33,2.0,0.0,3.0,13.0,0.0,4.33
Braden Fiske,DL,12,32,27,59,4.92,5.0,2.0,43.0,6.0,0.5,3.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
Braden Gilby,LB,13,39,55,94,7.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Bradley Chubb,DL,12,40,33,73,6.08,19.0,3.0,125.0,20.5,0.82,3.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
Bradley Jennings Jr,LB,11,23,32,55,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bradley Njoku,DB,23,111,52,163,7.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bradley Roby,DB,12,55,15,70,5.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,120.0,1.0,40.0
Bradley Street,DB,11,43,41,84,7.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
Bralen Trahan,S,13,35,43,78,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,71.0,0.0,17.75
Bralyn Lux,DB,6,27,3,30,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Brandin Echols,DB,11,39,15,54,4.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Bender,DB,29,113,90,203,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Benson,DB,10,41,27,68,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Brandon Berry,DB,12,62,41,103,8.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Bouyer-Randle,LB,13,34,64,98,7.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Bryant,LB,22,140,107,247,11.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Chubb,LB,36,162,142,304,8.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Drayton,S,18,55,60,115,6.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Easterling,DB,21,143,90,233,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,172.0,1.0,28.67
Brandon Garner,LB,27,73,63,136,5.04,6.0,1.0,56.0,6.5,0.5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Brandon Harris,DB,12,57,35,92,7.67,0.0,0.0,0.0,0.0,0.0,3.0,0.25,3.0,0.0,0.0,0.0,0.0,0.0
Brandon Harris,LB,12,76,55,131,10.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Hereford,LB,13,53,43,96,7.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Brandon Hill,DB,26,75,72,147,5.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Hill,LB,9,22,30,52,5.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Johnson,DB,12,45,22,67,5.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Jones,DB,25,115,32,147,5.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Brandon Joseph,DB,21,82,50,132,6.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,45.0,0.0,5.0
Brandon Louder,DB,10,37,39,76,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Martin,LB,20,83,73,156,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Medina,LB,10,30,41,71,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Perce,LB,11,46,54,100,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.5
Brandon Powe,LB,9,26,30,56,6.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Richmond,DB,11,41,31,72,6.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Rowland,DB,11,54,22,76,6.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Shook,LB,6,30,30,60,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Smith,LB,12,45,36,81,6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Brandon Stanley,DB,22,109,76,185,8.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,41.0,0.0,10.25
Brandon Thomas,DB,11,48,34,82,7.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,17.0,0.0,4.25
Brandon Watts,LB,12,42,24,66,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Wellington,LB,13,42,26,68,5.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Brandon Wicks,DB,12,60,38,98,8.17,0.0,0.0,0.0,0.0,0.0,3.0,0.25,0.0,0.0,2.0,48.0,0.0,24.0
Brandon Williams,LB,13,54,70,124,9.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brant Mitchell,LB,22,68,47,115,5.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Branyan Javier-Castillo,LB,23,76,110,186,8.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Braxton Lewis,DB,25,81,57,138,5.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
Brayden Konkol,DB,24,114,62,176,7.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,6.0,0.0,2.0
Braylon Mitchell,LB,11,34,43,77,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Braylon Webb,DB,14,60,29,89,6.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,99.0,0.0,14.14
Breeland Speaks,DL,12,27,40,67,5.58,7.0,0.0,36.0,7.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brendan Coniker,DB,14,52,42,94,6.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brendan Pyne,LB,10,48,36,84,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brendan Thompson,LB,11,46,29,75,6.82,0.0,0.0,0.0,0.0,0.0,3.0,0.27,2.0,0.0,0.0,0.0,0.0,0.0
Brenden Daley,LB,12,54,36,90,7.5,0.0,0.0,0.0,0.0,0.0,3.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
Brendon Harris,DB,17,58,35,93,5.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brendon Luper,S,11,36,31,67,6.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brennan Jackson,DL,4,11,8,19,4.75,5.0,2.0,49.0,6.0,0.46,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
Brennan Thieneman,DB,6,25,8,33,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Brennan Young,LB,32,140,178,318,9.94,4.0,1.0,38.0,4.5,0.5,1.0,0.25,0.0,0.0,2.0,49.0,0.0,24.5
Brent Jackson,DB,22,122,66,188,8.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,4.0,0.0,0.0,0.0
Brent Singleton,LB,12,28,40,68,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brent Spikes,DB,11,50,33,83,7.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,156.0,1.0,39.0
Brenton Nelson,DB,13,35,29,64,4.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,31.0,0.0,7.75
Breon Hayward,LB,13,61,47,108,8.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bret Berg,DB,11,46,29,75,6.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,68.0,1.0,17.0
Brett Anderson,DB,12,35,27,62,5.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brett Anderson,S,21,70,44,114,5.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Brett Buehler,LB,10,43,60,103,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brett Johnson,DL,4,6,14,20,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brett McMakin,DL,28,150,76,226,8.07,9.0,1.0,51.0,9.5,0.68,6.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0
Brett Taylor,LB,36,240,200,440,12.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
Brett Walsh,LB,13,36,31,67,5.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brett Zanotto,LB,13,54,34,88,6.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Breyon Williams,RB,11,40,30,70,6.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brian Asamoah,LB,23,89,67,156,6.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brian Bell,LB,10,38,25,63,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brian Branch,DB,13,58,32,90,6.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brian Bullock,DB,11,30,45,75,6.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brian Campbell,DB,10,36,28,64,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brian Cavicante,LB,22,82,81,163,7.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Brian Cole II,DB,12,38,29,67,5.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Brian East,LB,10,40,44,84,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,29.0,1.0,14.5
Brian Jackson,DB,13,37,34,71,5.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brian Jones,DB,13,56,41,97,7.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brian Keyes,LB,12,35,36,71,5.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
Brian Lee,LB,11,32,40,72,6.55,4.0,2.0,37.0,5.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brian Peavy,DB,13,49,39,88,6.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Brian Randolph,DB,25,115,48,163,6.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,79.0,0.0,19.75
Brian Suite,DB,14,37,40,77,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
Brian Sutton,DB,14,59,45,104,7.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Brice McAllister,DB,11,39,35,74,6.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,64.0,1.0,21.33
Bricen Garner,DB,18,69,45,114,6.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brison Burris,DB,12,35,40,75,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,88.0,1.0,22.0
Broc Westlake,LB,12,47,40,87,7.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Brock Coyle,LB,13,60,65,125,9.62,0.0,0.0,0.0,0.0,0.0,5.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0
Brock Horne,LB,12,45,47,92,7.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brock Kenyon,DB,10,44,27,71,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0,0.0,9.0
Brock Mogensen,LB,23,84,96,180,7.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Broderick Thomas,DB,27,117,47,164,6.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brody Bagnall,LB,10,16,52,68,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brody Hoying,DB,35,110,118,228,6.51,0.0,0.0,0.0,0.0,0.0,4.0,0.36,6.0,0.0,4.0,94.0,0.0,23.5
Bronson Green,LB,9,35,26,61,6.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brooks Ellis,LB,13,45,57,102,7.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bruce Bivens,LB,44,97,129,226,5.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bryan Bonilla,LB,12,30,45,75,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bryan Cook,S,14,55,38,93,6.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bryan Houston,LB,11,52,48,100,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,54.0,2.0,27.0
Bryan London II,LB,48,237,222,459,9.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bryan Marine,DB,11,69,16,85,7.73,0.0,0.0,0.0,0.0,0.0,3.0,0.33,2.0,22.0,9.0,121.0,0.0,13.44
Bryan Presume,LB,12,55,49,104,8.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bryan Williams,DB,12,36,27,63,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,42.0,0.0,10.5
Bryan Wright,LB,14,53,47,100,7.14,4.0,2.0,24.0,5.0,0.38,4.0,0.29,2.0,0.0,0.0,0.0,0.0,0.0
Bryant Bednarek,DB,11,38,26,64,5.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bryant Fitzgerald,DB,11,45,29,74,6.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,3.33
Bryce Canady,DB,13,51,14,65,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
Bryce Cosby,DB,57,228,165,393,6.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-4.0,0.0,-2.0
Bryce Flater,LB,26,107,110,217,8.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bryce Gallagher,LB,23,109,80,189,8.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bryce Hager,LB,13,76,38,114,8.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bryce Hall,DB,13,39,23,62,4.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0
Bryce Houston,LB,26,93,88,181,6.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Bryce Jackson,DB,31,111,58,169,5.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Bryce McCormick,LB,12,33,44,77,6.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bryce Norman,LB,23,89,96,185,8.04,0.0,0.0,0.0,0.0,0.0,3.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0
Bryce Notree,LB,24,97,72,169,7.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Bryce Shaw,LB,10,33,32,65,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bryce Torneden,DB,35,152,71,223,6.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Bryson Armstrong,LB,38,178,108,286,7.53,11.0,0.0,78.0,11.0,0.79,0.0,0.0,4.0,0.0,3.0,7.0,0.0,2.33
Bryson Bridges,DL,12,29,40,69,5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
